epoch,learningRate,trainAcc,testAcc,loss
451,0.005491021,100,82.63574661,4.45E-08
452,0.005491021,100,82.63574661,2.36E-07
453,0.005491021,100,82.63574661,4.45E-08
454,0.005491021,100,82.63574661,4.45E-08
455,0.005491021,100,82.63574661,4.45E-08
456,0.005491021,100,82.63574661,4.45E-08
457,0.005491021,100,82.63574661,3.31E-07
458,0.005491021,100,82.63574661,4.45E-08
459,0.005491021,100,82.63574661,4.45E-08
460,0.005491021,100,82.69230769,2.36E-07
461,0.005491021,100,82.63574661,3.64E-08
462,0.005491021,100,82.69230769,2.83E-08
463,0.005491021,100,82.63574661,2.83E-08
464,0.005491021,100,82.63574661,2.83E-08
465,0.005491021,100,82.63574661,2.83E-08
466,0.005491021,100,82.63574661,2.83E-08
467,0.005491021,100,82.63574661,2.83E-08
468,0.005491021,100,82.63574661,2.83E-08
469,0.005491021,100,82.63574661,2.83E-08
470,0.005491021,100,82.63574661,2.83E-08
471,0.005491021,100,82.63574661,2.83E-08
472,0.005491021,100,82.63574661,2.83E-08
473,0.005491021,100,82.63574661,2.83E-08
474,0.005491021,100,82.63574661,2.83E-08
475,0.005491021,100,82.63574661,2.83E-08
476,0.005491021,100,82.63574661,2.83E-08
477,0.005491021,100,82.63574661,2.83E-08
478,0.005491021,100,82.63574661,7.61E-08
479,0.005491021,100,82.52262443,2.83E-08
480,0.005491021,100,82.52262443,2.83E-08
481,0.005491021,100,82.52262443,2.83E-08
482,0.005491021,100,82.52262443,2.83E-08
483,0.005491021,100,82.52262443,2.83E-08
484,0.005491021,100,82.52262443,2.83E-08
485,0.005491021,100,82.52262443,2.83E-08
486,0.005491021,100,82.52262443,2.83E-08
487,0.005491021,100,82.52262443,2.83E-08
488,0.005491021,100,82.52262443,2.83E-08
489,0.005491021,100,82.52262443,2.83E-08
490,0.005491021,100,82.52262443,2.83E-08
491,0.005491021,100,82.52262443,2.83E-08
492,0.005491021,100,82.52262443,2.83E-08
493,0.005491021,100,82.52262443,2.83E-08
494,0.005491021,100,82.52262443,2.83E-08
495,0.005491021,100,82.52262443,2.83E-08
496,0.005491021,100,82.52262443,2.83E-08
497,0.005491021,100,82.52262443,2.83E-08
498,0.005491021,100,82.52262443,2.83E-08
499,0.005491021,100,82.52262443,2.83E-08
500,0.005491021,100,82.52262443,2.83E-08
501,0.005491021,100,82.52262443,2.83E-08
502,0.005491021,100,82.52262443,2.83E-08
503,0.005491021,100,82.52262443,2.83E-08
504,0.005491021,100,82.52262443,2.83E-08
505,0.005491021,100,82.52262443,2.83E-08
506,0.005491021,100,82.52262443,2.83E-08
507,0.005491021,100,82.52262443,2.83E-08
508,0.005491021,100,82.52262443,2.43E-08
509,0.005491021,100,82.52262443,2.83E-08
510,0.005491021,100,82.52262443,2.83E-08
511,0.005491021,100,82.52262443,2.43E-08
512,0.005491021,100,82.52262443,1.62E-08
513,0.005491021,100,82.52262443,1.62E-08
514,0.005491021,100,82.52262443,1.62E-08
515,0.005491021,100,82.52262443,1.62E-08
516,0.005491021,100,82.52262443,1.62E-08
517,0.005491021,100,82.52262443,1.62E-08
518,0.005491021,100,82.52262443,1.62E-08
519,0.005491021,100,82.52262443,1.62E-08
520,0.005491021,100,82.52262443,1.62E-08
521,0.005491021,100,82.52262443,1.62E-08
522,0.005491021,100,82.52262443,1.62E-08
523,0.005491021,100,82.52262443,1.62E-08
524,0.005491021,100,82.52262443,1.62E-08
525,0.005491021,100,82.52262443,1.62E-08
526,0.005491021,100,82.52262443,1.62E-08
527,0.005491021,100,82.52262443,1.62E-08
528,0.005491021,100,82.52262443,1.62E-08
529,0.005491021,100,82.52262443,1.62E-08
530,0.005491021,100,82.52262443,1.62E-08
531,0.005491021,100,82.52262443,1.62E-08
532,0.005491021,100,82.52262443,1.62E-08
533,0.005491021,100,82.52262443,1.62E-08
534,0.005491021,100,82.52262443,1.62E-08
535,0.005491021,100,82.52262443,1.62E-08
536,0.005491021,100,82.52262443,1.62E-08
537,0.005491021,100,82.52262443,1.62E-08
538,0.005491021,100,82.52262443,1.62E-08
539,0.005491021,100,82.52262443,1.62E-08
540,0.005491021,100,82.52262443,1.62E-08
541,0.005491021,100,82.52262443,1.62E-08
542,0.005491021,100,82.52262443,1.62E-08
543,0.005491021,100,82.52262443,1.62E-08
544,0.005491021,100,82.52262443,1.62E-08
545,0.005491021,100,82.52262443,1.62E-08
546,0.005491021,100,82.52262443,1.62E-08
547,0.005491021,100,82.52262443,1.62E-08
548,0.005491021,100,82.52262443,1.62E-08
549,0.005491021,100,82.52262443,1.62E-08
550,0.005491021,100,82.52262443,1.62E-08
551,0.005491021,100,82.52262443,1.62E-08
552,0.005491021,100,82.52262443,1.62E-08
553,0.005491021,100,82.52262443,1.62E-08
554,0.005491021,100,82.52262443,1.62E-08
555,0.005491021,100,82.52262443,1.62E-08
556,0.005491021,100,82.52262443,1.62E-08
557,0.005491021,100,82.52262443,1.62E-08
558,0.005491021,100,82.52262443,1.62E-08
559,0.005491021,100,82.52262443,1.62E-08
560,0.005491021,100,82.52262443,1.62E-08
561,0.005491021,100,82.52262443,1.62E-08
562,0.005491021,100,82.52262443,1.62E-08
563,0.005491021,100,82.52262443,1.62E-08
564,0.005491021,100,82.52262443,1.62E-08
565,0.005491021,100,82.52262443,1.62E-08
566,0.005491021,100,82.52262443,1.62E-08
567,0.005491021,100,82.52262443,1.62E-08
568,0.005491021,100,82.52262443,8.10E-09
569,0.005491021,100,82.52262443,8.10E-09
570,0.005491021,100,82.52262443,8.10E-09
571,0.005491021,100,82.52262443,8.10E-09
572,0.005491021,100,82.52262443,8.10E-09
573,0.005491021,100,82.52262443,8.10E-09
574,0.005491021,100,82.52262443,8.10E-09
575,0.005491021,100,82.52262443,8.10E-09
576,0.005491021,100,82.52262443,8.10E-09
577,0.005491021,100,82.52262443,8.10E-09
578,0.005491021,100,82.52262443,8.10E-09
579,0.005491021,100,82.52262443,8.10E-09
580,0.005491021,100,82.52262443,8.10E-09
581,0.005491021,100,82.52262443,8.10E-09
582,0.005491021,100,82.52262443,8.10E-09
583,0.005491021,100,82.52262443,8.10E-09
584,0.005491021,100,82.52262443,8.10E-09
585,0.005491021,100,82.52262443,8.10E-09
586,0.005491021,100,82.52262443,8.10E-09
587,0.005491021,100,82.46606335,8.10E-09
588,0.005491021,100,82.46606335,8.10E-09
589,0.005491021,100,82.52262443,8.10E-09
590,0.005491021,100,82.52262443,8.10E-09
591,0.005491021,100,82.52262443,8.10E-09
592,0.005491021,100,82.52262443,8.10E-09
593,0.005491021,100,82.46606335,8.10E-09
594,0.005491021,100,82.46606335,8.10E-09
595,0.005491021,100,82.46606335,8.10E-09
596,0.005491021,100,82.52262443,8.10E-09
597,0.005491021,100,82.52262443,8.10E-09
598,0.005491021,100,82.52262443,8.10E-09
599,0.005491021,100,82.46606335,8.10E-09
